Id,Date,TotalSteps,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalMinutes,TotalHours,DayOfWeek,ActiveMinutesRatio,StepsPerActiveMinute,IsWeekend,CaloriesPerStep,ActivityIntensity,ReachedGoal,Cluster
4319703577,2016-04-29,7990,6,18,289,624,2175,937,16.0,Friday,0.025613660618996798,25.527155733956686,0,0.272215268745663,343,0,2
4319703577,2016-04-30,8221,6,38,196,695,2092,935,16.0,Saturday,0.047058823529411764,34.25416523940978,1,0.254470258783031,290,0,2
4319703577,2016-05-01,1251,0,0,67,836,1593,903,15.0,Sunday,0.0,18.671639004232983,1,1.2733812847851216,67,0,0
4319703577,2016-05-02,9261,0,11,344,585,2270,940,16.0,Monday,0.011702127659574468,26.0873232088078,0,0.24511391831863308,366,0,2
4319703577,2016-05-03,9648,8,26,287,669,2235,990,16.0,Tuesday,0.03434343434343434,30.056073830028854,0,0.23165422861561544,363,0,2
4319703577,2016-05-04,10429,8,13,313,1106,2282,1440,24.0,Wednesday,0.014583333333333334,31.22454996333683,0,0.2188129252864005,363,1,2
4319703577,2016-05-05,13658,27,34,328,957,2530,1346,22.0,Thursday,0.045319465081723624,35.11053894317381,0,0.1852394199844491,477,1,1
4319703577,2016-05-06,9524,6,11,314,692,2266,1023,17.0,Friday,0.016617790811339198,28.773413027993566,0,0.2379252412453536,354,0,2
4319703577,2016-05-07,7937,3,28,279,586,2158,896,15.0,Saturday,0.03459821428571429,25.603224980541132,1,0.27189114240658796,344,0,2
4319703577,2016-05-08,3672,0,0,153,603,1792,756,13.0,Sunday,0.0,23.99999843137265,1,0.4880174278648763,153,0,0
4319703577,2016-05-09,10378,2,14,374,490,2345,880,15.0,Monday,0.01818181818181818,26.610255727942164,0,0.22595875869535675,408,1,2
4319703577,2016-05-10,9487,3,12,329,555,2260,899,15.0,Tuesday,0.01668520578420467,27.578487570392806,0,0.238220722843659,362,0,2
4319703577,2016-05-11,9129,3,18,311,574,2232,906,15.0,Wednesday,0.023178807947019868,27.496987123584727,0,0.244495563320741,356,0,2
4319703577,2016-05-12,17,0,0,2,0,257,2,0.0,Thursday,0.0,8.4999575002125,0,15.117638166095198,2,0,0
4388161847,2016-04-12,10122,0,0,0,1440,2955,1440,24.0,Tuesday,0.0,1012199999.9999999,0,0.2919383518159076,0,1,2
4388161847,2016-04-13,10993,1,14,150,1275,3092,1440,24.0,Wednesday,0.010416666666666666,66.6242383864098,0,0.2812698987707906,181,1,2
4388161847,2016-04-14,8863,10,35,219,945,2998,1209,20.0,Thursday,0.03722084367245657,33.57196842530423,0,0.3382601824006993,319,0,2
4388161847,2016-04-15,8758,0,0,299,837,3066,1136,19.0,Friday,0.0,29.290968920034487,0,0.35007992652422937,299,0,2
4388161847,2016-04-16,6580,6,9,253,609,3073,877,15.0,Saturday,0.01710376282782212,24.552237889841873,1,0.4670212758859859,289,0,2
4388161847,2016-04-17,4660,0,0,201,721,2572,922,15.0,Sunday,0.0,23.18407844855331,1,0.5519313292877011,201,0,0
4388161847,2016-04-18,11009,27,8,239,1017,3274,1291,22.0,Monday,0.027110766847405113,40.17883065040765,0,0.29739304178636294,336,1,2
4388161847,2016-04-19,10181,20,16,249,704,3015,989,16.0,Tuesday,0.03640040444893832,35.72280576411208,0,0.2961398680914057,341,1,2
4388161847,2016-04-20,10553,19,42,228,696,3083,985,16.0,Wednesday,0.06192893401015229,36.515569670741534,0,0.29214441363390087,369,1,2
4388161847,2016-04-21,10055,7,12,272,853,3069,1144,19.0,Thursday,0.016608391608391608,34.55326341741363,0,0.30522128264025733,317,1,2
4388161847,2016-04-22,12139,77,25,220,945,3544,1267,21.0,Friday,0.08050513022888714,37.69875659320632,0,0.29195156084360196,501,1,1
4388161847,2016-04-23,13236,58,5,215,749,3306,1027,17.0,Saturday,0.06134371957156767,47.6115090787227,1,0.24977334523286995,399,1,1
4388161847,2016-04-24,10243,14,8,239,584,2885,845,14.0,Sunday,0.02603550295857988,39.24520922432149,1,0.28165576463764935,297,1,2
4388161847,2016-04-25,12961,11,31,301,1054,3288,1397,23.0,Monday,0.030064423765211165,37.78717090999502,0,0.25368412911528115,396,1,1
4388161847,2016-04-26,9461,14,23,224,673,2929,934,16.0,Tuesday,0.03961456102783726,36.249040756741735,0,0.3095867241205087,312,0,2
4388161847,2016-04-27,11193,11,48,241,684,3074,984,16.0,Wednesday,0.059959349593495935,37.30999875633338,0,0.27463593292715455,370,1,2
4388161847,2016-04-28,10074,19,9,234,878,2969,1140,19.0,Thursday,0.02456140350877193,38.45038021181755,0,0.2947190785242018,309,1,2
4388161847,2016-04-29,9232,13,16,236,1175,2979,1440,24.0,Friday,0.02013888888888889,34.83773453442512,0,0.3226819753870429,307,0,2
4388161847,2016-04-30,12533,14,43,300,537,3283,894,15.0,Saturday,0.06375838926174497,35.1064415936571,1,0.2619484558669525,428,1,1
4388161847,2016-05-01,10255,12,15,241,579,2926,847,14.0,Sunday,0.031877213695395513,38.264923945338666,1,0.2853242318036819,307,1,2
4388161847,2016-05-02,10096,33,4,204,935,3147,1176,20.0,Monday,0.031462585034013606,41.8921144443106,0,0.31170760666431496,311,1,2
4388161847,2016-05-03,12727,18,18,306,984,3290,1326,22.0,Tuesday,0.027149321266968326,37.21344920428511,0,0.2585055392013,396,1,1
4388161847,2016-05-04,12375,35,21,251,632,3162,939,16.0,Wednesday,0.059637912673056445,40.30944494106043,0,0.25551515130867464,398,1,1
4388161847,2016-05-05,9603,12,39,199,896,2899,1146,19.0,Thursday,0.04450261780104712,38.411998463520064,0,0.3018848273436584,313,0,2
4388161847,2016-05-06,13175,33,45,262,1100,3425,1440,24.0,Friday,0.05416666666666667,38.749998860294156,0,0.25996204913854876,451,1,1
4388161847,2016-05-07,22770,120,56,260,508,4022,944,16.0,Saturday,0.1864406779661017,52.22476944438603,1,0.17663592438443745,732,1,1
4388161847,2016-05-08,17298,107,38,178,576,3934,899,15.0,Sunday,0.16129032258064516,53.55417790853939,1,0.22742513572238113,575,1,1
4388161847,2016-05-09,10218,6,19,258,1020,3013,1303,22.0,Monday,0.01918649270913277,36.10600579130722,0,0.29487179458321416,314,1,2
4388161847,2016-05-10,10299,13,14,267,648,3061,942,16.0,Tuesday,0.028662420382165606,35.03061105338058,0,0.29721332139313206,334,1,2
4388161847,2016-05-11,10201,8,18,256,858,2954,1140,19.0,Wednesday,0.02280701754385965,36.17375758249087,0,0.28957945271093083,316,1,2
4388161847,2016-05-12,3369,0,0,108,825,1623,933,16.0,Thursday,0.0,31.194441556070224,0,0.48174532359232614,108,0,0
4445114986,2016-04-12,3276,0,0,196,787,2113,983,16.0,Tuesday,0.0,16.714284861516077,0,0.6449938930250492,196,0,0
4445114986,2016-04-13,2961,0,0,194,840,2095,1034,17.0,Wednesday,0.0,15.262885811191452,0,0.707531237056632,194,0,0
4445114986,2016-04-14,3974,0,0,231,717,2194,948,16.0,Thursday,0.0,17.20346245872457,0,0.5520885743530736,231,0,0
4445114986,2016-04-15,7198,0,0,350,711,2496,1061,18.0,Friday,0.0,20.56571369812247,0,0.34676298923761745,350,0,2
4445114986,2016-04-16,3945,0,0,225,716,2180,941,16.0,Saturday,0.0,17.533332554074107,1,0.5525982242012719,225,0,0
4445114986,2016-04-17,2268,0,0,114,1219,1933,1333,22.0,Sunday,0.0,19.89473509695306,1,0.852292765201531,114,0,0
4445114986,2016-04-18,6155,25,6,162,1247,2248,1440,24.0,Monday,0.021527777777777778,31.891190057451293,0,0.36523151849678065,249,0,2
4445114986,2016-04-19,2064,0,0,121,895,1954,1016,17.0,Tuesday,0.0,17.057849829929765,0,0.946705421769838,121,0,0
4445114986,2016-04-20,2072,0,0,137,841,1974,978,16.0,Wednesday,0.0,15.124086487292956,0,0.9527026981047166,137,0,0
4445114986,2016-04-21,3809,0,0,215,756,2150,971,16.0,Thursday,0.0,17.7162782457545,0,0.5644526107522903,215,0,0
4445114986,2016-04-22,6831,0,0,317,706,2432,1023,17.0,Friday,0.0,21.548895219277757,0,0.35602400767673253,317,0,2
4445114986,2016-04-23,4363,0,0,201,1239,2149,1440,24.0,Saturday,0.0,21.70646658176783,1,0.4925509958914715,201,0,0
4445114986,2016-04-24,5002,0,0,244,1196,2247,1440,24.0,Sunday,0.0,20.4999991598361,1,0.4492203109771685,244,0,0
4445114986,2016-04-25,3385,0,0,179,916,2070,1095,18.0,Monday,0.0,18.91061346868081,0,0.6115214162141169,179,0,0
4445114986,2016-04-26,6326,29,1,180,839,2291,1049,17.0,Tuesday,0.028598665395614873,30.12380808934247,0,0.36215618026848534,269,0,2
4445114986,2016-04-27,7243,32,1,194,839,2361,1066,18.0,Wednesday,0.03095684803001876,31.90748758116795,0,0.32596990152427185,292,0,2
4445114986,2016-04-28,4493,0,0,236,762,2203,998,17.0,Thursday,0.0,19.038134786519713,0,0.4903182717776135,236,0,0
4445114986,2016-04-29,4676,0,0,226,1106,2196,1332,22.0,Friday,0.0,20.69026457122723,0,0.46963216323859674,226,0,0
4445114986,2016-04-30,6222,0,0,290,797,2363,1087,18.0,Saturday,0.0,21.4551716739596,1,0.37978142015464256,290,0,2
4445114986,2016-05-01,5232,0,0,240,741,2246,981,16.0,Sunday,0.0,21.799999091666706,1,0.42928134474525736,240,0,0
4445114986,2016-05-02,6910,27,4,200,667,2336,898,15.0,Monday,0.034521158129175944,29.913418618466725,0,0.33806078098688747,289,0,2
4445114986,2016-05-03,7502,30,2,233,725,2421,990,16.0,Tuesday,0.03232323232323232,28.30943289398367,0,0.32271394251837654,327,0,2
4445114986,2016-05-04,2923,0,0,180,897,2070,1077,18.0,Wednesday,0.0,16.238887986728447,0,0.708176528538568,180,0,0
4445114986,2016-05-05,3800,2,6,185,734,2120,927,15.0,Thursday,0.008629989212513484,19.689118150822893,0,0.5578947353739612,203,0,0
4445114986,2016-05-06,4514,0,0,229,809,2211,1038,17.0,Friday,0.0,19.711789532236264,0,0.48980948052767065,229,0,0
4445114986,2016-05-07,5183,26,4,108,866,2123,1004,17.0,Saturday,0.029880478087649404,37.557968292900846,1,0.4096083341508618,194,0,0
4445114986,2016-05-08,7303,0,8,308,733,2423,1049,17.0,Sunday,0.0076263107721639654,23.11075876231776,1,0.33178145921979807,324,0,2
4445114986,2016-05-09,5275,0,0,266,641,2281,907,15.0,Monday,0.0,19.830826322149388,0,0.43241706079162645,266,0,0
4445114986,2016-05-10,3915,0,0,231,783,2181,1014,17.0,Tuesday,0.0,16.94805121437008,0,0.5570881211824058,231,0,0
4445114986,2016-05-11,9105,34,22,232,622,2499,910,15.0,Wednesday,0.06153846153846154,31.614582235604786,0,0.27446457959970944,378,0,2
4445114986,2016-05-12,768,0,0,58,380,1212,438,7.0,Thursday,0.0,13.241377027348788,0,1.5781249794514978,58,0,0
4558609924,2016-04-12,5135,0,0,318,1122,1909,1440,24.0,Tuesday,0.0,16.14779823434597,0,0.3717624140764121,318,0,0
4558609924,2016-04-13,4978,19,7,127,1287,1722,1440,24.0,Wednesday,0.018055555555555554,32.53594558588591,0,0.34592205635612283,198,0,0
4558609924,2016-04-14,6799,0,0,279,1161,1922,1440,24.0,Thursday,0.0,24.369174753793022,0,0.2826886302652028,279,0,2
4558609924,2016-04-15,7795,17,30,262,1131,2121,1440,24.0,Friday,0.03263888888888889,25.226536400435716,0,0.27209749804734124,373,0,2
4558609924,2016-04-16,7289,8,12,308,1112,1997,1440,24.0,Saturday,0.013888888888888888,22.222560298092677,1,0.27397448172043565,356,0,2
4558609924,2016-04-17,9634,7,19,304,1110,2117,1440,24.0,Sunday,0.018055555555555554,29.19393850927459,1,0.21974257814018833,363,0,2
4558609924,2016-04-18,8940,14,15,331,1080,2116,1440,24.0,Monday,0.02013888888888889,24.83333264351854,0,0.23668903776656708,403,0,2
4558609924,2016-04-19,5401,1,9,248,1182,1876,1440,24.0,Tuesday,0.006944444444444444,20.93410771573226,0,0.34734308397085156,269,0,0
4558609924,2016-04-20,4803,0,0,222,1218,1788,1440,24.0,Wednesday,0.0,21.635134160579543,0,0.3722673321418544,222,0,0
4558609924,2016-04-21,13743,6,21,432,844,2486,1303,22.0,Thursday,0.02072141212586339,29.94117581827504,0,0.18089209038718468,492,1,1
4558609924,2016-04-22,9601,20,25,273,1122,2094,1440,24.0,Friday,0.03125,30.191822949942676,0,0.21810228078522834,383,0,2
4558609924,2016-04-23,6890,5,5,308,1122,2085,1440,24.0,Saturday,0.006944444444444444,21.666665985324972,1,0.30261248141855956,333,0,2
4558609924,2016-04-24,8563,0,0,395,1045,2173,1440,24.0,Sunday,0.0,21.67848046383594,1,0.2537662031370242,395,0,2
4558609924,2016-04-25,8095,18,10,340,993,2225,1361,23.0,Monday,0.020573108008817047,21.997282010943426,0,0.2748610249847301,414,0,2
4558609924,2016-04-26,9148,12,41,283,1062,2223,1398,23.0,Tuesday,0.03791130185979971,27.226189665887215,0,0.24300393502076528,401,0,2
4558609924,2016-04-27,9557,27,14,312,1087,2098,1440,24.0,Wednesday,0.02847222222222222,27.07365362397582,0,0.21952495530027732,421,0,2
4558609924,2016-04-28,9451,1,11,367,985,2185,1364,23.0,Thursday,0.008797653958944282,24.93667480378167,0,0.23119246616104913,392,0,2
4558609924,2016-04-29,7833,15,29,197,1096,1918,1337,22.0,Friday,0.032909498878085267,32.50207334016293,0,0.24486148315477918,300,0,2
4558609924,2016-04-30,10319,7,29,293,1111,2105,1440,24.0,Saturday,0.025,31.364740688001806,1,0.2039926347475602,372,1,2
4558609924,2016-05-01,3428,0,0,190,1121,1692,1311,22.0,Sunday,0.0,18.042104313573457,1,0.4935822622707635,190,0,0
4558609924,2016-05-02,7891,0,0,383,1057,2066,1440,24.0,Monday,0.0,20.603132621328133,0,0.26181725983802145,383,0,2
4558609924,2016-05-03,5267,21,10,237,1172,1953,1440,24.0,Tuesday,0.021527777777777778,19.652984341306556,0,0.370799315794951,320,0,0
4558609924,2016-05-04,5232,0,0,252,1188,1842,1440,24.0,Wednesday,0.0,20.761903938019685,0,0.35206421951058064,252,0,0
4558609924,2016-05-05,10611,14,8,370,1048,2262,1440,24.0,Thursday,0.015277777777777777,27.068876860487837,0,0.21317500686723684,428,1,2
4558609924,2016-05-06,3755,0,0,202,1238,1722,1440,24.0,Friday,0.0,18.58910799063822,0,0.45858854738058974,202,0,0
4558609924,2016-05-07,8237,23,16,233,1116,1973,1388,23.0,Saturday,0.028097982708933718,30.28308712194533,1,0.23952895442572666,334,0,2
4558609924,2016-05-08,6543,66,35,238,1019,2666,1358,23.0,Sunday,0.0743740795287187,19.300884386404594,1,0.40745835181498036,506,0,2
4558609924,2016-05-09,11451,6,30,339,1065,2223,1440,24.0,Monday,0.025,30.53599918570669,0,0.19413151672855514,417,1,2
4558609924,2016-05-10,6435,11,18,220,1191,1889,1440,24.0,Tuesday,0.02013888888888889,25.843372456089458,0,0.293550893094715,289,0,2
4558609924,2016-05-11,9108,4,31,324,1081,2131,1440,24.0,Wednesday,0.024305555555555556,25.370472830906053,0,0.23397013588716498,398,0,2
4558609924,2016-05-12,6307,0,0,247,736,1452,983,16.0,Thursday,0.0,25.534411921683727,0,0.230220389677786,247,0,2
4702921684,2016-04-12,7213,0,0,263,718,2947,981,16.0,Tuesday,0.0,27.425854470499832,0,0.40856786301321524,263,0,2
4702921684,2016-04-13,6877,0,0,258,777,2898,1035,17.0,Wednesday,0.0,26.65503772654893,0,0.4214046816614735,258,0,2
4702921684,2016-04-14,7860,0,0,271,772,2984,1043,17.0,Thursday,0.0,29.003688966653545,0,0.37964376542030054,271,0,2
4702921684,2016-04-15,6506,1,8,256,944,2896,1209,20.0,Friday,0.007444168734491315,24.55094246977576,0,0.4451275738623923,275,0,2
4702921684,2016-04-16,11140,3,24,335,556,3328,918,15.0,Saturday,0.029411764705882353,30.7734798128873,1,0.29874326723631667,392,1,2
4702921684,2016-04-17,12692,12,66,302,437,3394,817,14.0,Sunday,0.09547123623011015,33.39999912105266,1,0.2674125431236901,470,1,1
4702921684,2016-04-18,9105,22,30,191,890,3013,1133,19.0,Monday,0.04589585172109444,37.46913426052945,0,0.33091707816483573,317,0,2
4702921684,2016-04-19,6708,10,8,179,757,2812,954,16.0,Tuesday,0.018867924528301886,34.05075969285484,0,0.41920095345974817,225,0,2
4702921684,2016-04-20,8793,2,29,260,717,3061,1008,17.0,Wednesday,0.030753968253968252,30.21649380699334,0,0.3481178205980691,324,0,2
4702921684,2016-04-21,6530,4,41,144,901,2729,1090,18.0,Thursday,0.04128440366972477,34.55026272220832,0,0.4179173041073242,238,0,2
4702921684,2016-04-22,1664,0,0,72,1341,2241,1413,24.0,Friday,0.0,23.111107901235012,0,1.3467547995988294,72,0,0
4702921684,2016-04-23,15126,9,66,408,469,3691,952,16.0,Saturday,0.07878151260504201,31.316769537955082,1,0.24401692433953662,567,1,1
4702921684,2016-04-24,15050,15,95,281,542,3538,933,16.0,Sunday,0.11789924973204716,38.49104760892462,1,0.23508305632220394,516,1,1
4702921684,2016-04-25,9167,6,15,270,730,3064,1021,17.0,Monday,0.02056807051909892,31.501717130525186,0,0.33424239082116025,318,0,2
4702921684,2016-04-26,6108,1,8,216,765,2784,990,16.0,Tuesday,0.00909090909090909,27.146665460148203,0,0.4557956770533797,235,0,2
4702921684,2016-04-27,7047,1,16,238,733,2908,988,16.0,Wednesday,0.01720647773279352,27.635293033910077,0,0.4126578680109864,273,0,2
4702921684,2016-04-28,9023,14,9,232,738,3033,993,17.0,Thursday,0.023162134944612285,35.38431233787011,0,0.3361409726962862,292,0,2
4702921684,2016-04-29,9930,12,19,267,692,3165,990,16.0,Friday,0.031313131313131314,33.322146532813875,0,0.31873111750379546,341,0,2
4702921684,2016-04-30,10144,4,36,263,728,3115,1031,17.0,Saturday,0.038797284190106696,33.47854674988295,1,0.3070780754070603,347,1,2
4702921684,2016-05-01,0,0,0,0,1440,2017,1440,24.0,Sunday,0.0,0.0,1,201699999.99999997,0,0,0
4702921684,2016-05-02,7245,5,40,195,1131,2859,1371,23.0,Monday,0.03282275711159737,30.18749874218755,0,0.394616976680998,290,0,2
4702921684,2016-05-03,9454,0,0,313,729,3145,1042,17.0,Tuesday,0.0,30.20447187845138,0,0.33266342253790626,313,0,2
4702921684,2016-05-04,8161,4,15,251,757,3004,1027,17.0,Wednesday,0.018500486854917234,30.22592480644723,0,0.3680921451193578,293,0,2
4702921684,2016-05-05,8614,8,5,241,745,3006,999,17.0,Thursday,0.013013013013013013,33.91338449159903,0,0.34896679783031487,275,0,2
4702921684,2016-05-06,6943,1,16,207,682,2859,906,15.0,Friday,0.018763796909492272,30.995534330556502,0,0.4117816499902324,242,0,2
4702921684,2016-05-07,14370,5,46,439,577,3683,1067,18.0,Saturday,0.04779756326148079,29.326530013744286,1,0.2562978425495492,546,1,1
4702921684,2016-05-08,12857,9,125,192,1019,3287,1345,22.0,Sunday,0.09962825278810408,39.438649096973954,1,0.2556583960055546,469,1,1
4702921684,2016-05-09,8232,0,12,253,746,2990,1011,17.0,Monday,0.011869436201780416,31.064149771164164,0,0.36321671481630624,277,0,2
4702921684,2016-05-10,10613,1,37,262,701,3172,1001,17.0,Tuesday,0.03796203796203796,35.376665487444484,0,0.29887873334695303,339,1,2
4702921684,2016-05-11,9810,10,41,235,784,3069,1070,18.0,Wednesday,0.04766355140186916,34.300698101374195,0,0.3128440363783445,347,0,2
4702921684,2016-05-12,2752,0,0,68,241,1240,309,5.0,Thursday,0.0,40.4705822837379,0,0.45058139371155015,68,0,0
5553957443,2016-04-12,11596,19,13,277,767,2026,1076,18.0,Tuesday,0.02973977695167286,37.52750687613246,0,0.17471541895936926,360,1,2
5553957443,2016-04-13,4832,0,0,226,647,1718,873,15.0,Wednesday,0.0,21.380530027410174,0,0.3555463568800779,226,0,0
5553957443,2016-04-14,17022,61,41,256,693,2324,1051,18.0,Thursday,0.09705042816365367,47.54748470537753,0,0.13652919742889838,521,1,1
5553957443,2016-04-15,16556,58,38,239,689,2254,1024,17.0,Friday,0.09375,49.420894047137494,0,0.13614399605209954,489,1,1
5553957443,2016-04-16,5771,0,0,288,521,1831,809,13.0,Saturday,0.0,20.03819374867383,1,0.3172760347993831,288,0,2
5553957443,2016-04-17,655,0,0,46,943,1397,989,16.0,Sunday,0.0,14.239127339320143,1,2.132824394918712,46,0,0
5553957443,2016-04-18,3727,0,0,206,622,1683,828,14.0,Monday,0.0,18.09223213144504,0,0.45156962583426447,206,0,0
5553957443,2016-04-19,15482,69,28,249,756,2284,1102,18.0,Tuesday,0.08802177858439202,44.745663446657126,0,0.14752615931564,512,1,1
5553957443,2016-04-20,2713,0,0,148,598,1570,746,12.0,Wednesday,0.0,18.331079842494606,0,0.5786951692639323,148,0,0
5553957443,2016-04-21,12346,47,42,177,801,2066,1067,18.0,Thursday,0.08341143392689784,46.413532089716846,0,0.16734164898157974,402,1,1
5553957443,2016-04-22,11682,25,16,270,781,2105,1092,18.0,Friday,0.037545787545787544,37.562699756826376,0,0.18019174783411082,377,1,2
5553957443,2016-04-23,4112,0,0,272,443,1776,715,12.0,Saturday,0.0,15.117646503027704,1,0.4319066137356357,272,0,0
5553957443,2016-04-24,1807,0,0,104,582,1507,686,11.0,Sunday,0.0,17.374998329327084,1,0.83397896605435,104,0,0
5553957443,2016-04-25,10946,51,11,201,732,2033,995,17.0,Monday,0.062311557788944726,41.619770280617104,0,0.18572994684292898,376,1,2
5553957443,2016-04-26,11886,40,18,238,750,2093,1046,17.0,Tuesday,0.055449330783938815,40.15540404880392,0,0.1760895169307677,394,1,2
5553957443,2016-04-27,10538,16,16,206,745,1922,983,16.0,Wednesday,0.03255340793489318,44.27730906397861,0,0.18238754964662407,286,1,2
5553957443,2016-04-28,11393,49,13,165,727,1999,954,16.0,Thursday,0.0649895178197065,50.18942510178744,0,0.175458614784992,338,1,2
5553957443,2016-04-29,12764,46,15,270,709,2169,1040,17.0,Friday,0.058653846153846154,38.561932369730144,0,0.16993105596213487,438,1,1
5553957443,2016-04-30,1202,0,0,84,506,1463,590,10.0,Saturday,0.0,14.309522106009272,1,1.2171380930354567,84,0,0
5553957443,2016-05-01,5164,0,0,237,436,1747,673,11.0,Sunday,0.0,21.789028616496683,1,0.3383036399335716,237,0,0
5553957443,2016-05-02,9769,23,9,227,724,1996,983,16.0,Monday,0.03255340793489318,37.718145261847674,0,0.20431978687243343,314,0,2
5553957443,2016-05-03,12848,26,29,247,812,2116,1114,19.0,Tuesday,0.04937163375224417,42.5430449489058,0,0.16469489401876175,383,1,1
5553957443,2016-05-04,4249,0,0,224,651,1698,875,15.0,Wednesday,0.0,18.96874915318084,0,0.39962343986909055,224,0,0
5553957443,2016-05-05,14331,44,29,241,692,2156,1006,17.0,Thursday,0.07256461232604373,45.64012593502784,0,0.15044309528264385,431,1,1
5553957443,2016-05-06,9632,21,9,229,761,1916,1020,17.0,Friday,0.029411764705882353,37.18918775331322,0,0.1989202655742107,310,0,2
5553957443,2016-05-07,1868,0,0,96,902,1494,998,17.0,Saturday,0.0,19.458331306423823,1,0.7997858629561785,96,0,0
5553957443,2016-05-08,6083,3,8,210,505,1762,726,12.0,Sunday,0.015151515151515152,27.524885632358117,1,0.28965970690504733,235,0,2
5553957443,2016-05-09,11611,59,22,251,667,2272,999,17.0,Monday,0.08108108108108109,34.972890512864744,0,0.19567651348232148,472,1,2
5553957443,2016-05-10,16358,61,40,265,707,2335,1073,18.0,Tuesday,0.09412861136999068,44.693987849891045,0,0.14274361160120821,528,1,1
5553957443,2016-05-11,4926,0,0,195,628,1693,823,14.0,Wednesday,0.0,25.261537166075016,0,0.34368656040664525,195,0,0
5553957443,2016-05-12,3121,8,6,48,222,741,284,5.0,Thursday,0.04929577464788732,50.33870155827394,0,0.23742390183459178,84,0,0
5577150313,2016-04-12,8135,86,16,140,728,3405,970,16.0,Tuesday,0.10515463917525773,33.61570109026029,0,0.4185617696145522,430,0,2
5577150313,2016-04-13,5077,15,11,144,776,2551,946,16.0,Wednesday,0.02748414376321353,29.864704125605638,0,0.5024620829181365,211,0,0
5577150313,2016-04-14,8596,118,30,176,662,4022,986,16.0,Thursday,0.15010141987829614,26.530863378677058,0,0.46789204226629594,590,0,2
5577150313,2016-04-15,12087,115,54,199,695,4005,1063,18.0,Friday,0.1589840075258702,32.845107803122076,0,0.3313477286908681,652,1,1
5577150313,2016-04-16,14269,184,56,158,472,4274,870,14.0,Saturday,0.27586206896551724,35.851757893171914,1,0.29953045041731696,822,1,1
5577150313,2016-04-17,12231,200,37,159,525,4552,921,15.0,Sunday,0.25732899022801303,30.88636285640498,1,0.37216907826656115,833,1,1
5577150313,2016-04-18,9893,114,32,130,623,3625,899,15.0,Monday,0.16240266963292546,35.84420159984777,0,0.36642070113573166,536,0,2
5577150313,2016-04-19,12574,108,23,111,733,3501,975,16.0,Tuesday,0.13435897435897437,51.9586755388977,0,0.2784316842067507,481,1,1
5577150313,2016-04-20,8330,87,16,113,773,3192,989,16.0,Wednesday,0.10414560161779575,38.56481302940681,0,0.3831932768509084,406,0,2
5577150313,2016-04-21,10830,110,74,175,670,4018,1029,17.0,Thursday,0.17881438289601556,30.167130078910027,0,0.37100646318466624,653,1,2
5577150313,2016-04-22,9172,62,30,200,823,3329,1115,19.0,Friday,0.08251121076233184,31.410957828391858,0,0.3629524636252154,446,0,2
5577150313,2016-04-23,7638,24,24,223,627,3152,898,15.0,Saturday,0.053452115812917596,28.184500804999974,1,0.41267347419131517,343,0,2
5577150313,2016-04-24,15764,210,65,141,425,4392,841,14.0,Sunday,0.3269916765755054,37.89422985831178,1,0.2786094898004253,901,1,1
5577150313,2016-04-25,6393,61,38,214,743,3374,1056,18.0,Monday,0.09375,20.42491947524219,0,0.5277647418617789,473,0,2
5577150313,2016-04-26,5325,38,32,181,759,3088,1010,17.0,Tuesday,0.06930693069306931,21.21513859700643,0,0.5799061021973595,359,0,0
5577150313,2016-04-27,6805,63,16,190,773,3294,1042,17.0,Wednesday,0.07581573896353166,25.297396829093056,0,0.48405584058184303,411,0,2
5577150313,2016-04-28,9841,99,51,141,692,3580,983,16.0,Thursday,0.1525940996948118,33.8178682536815,0,0.36378416790591994,540,0,2
5577150313,2016-04-29,7924,97,36,165,739,3544,1037,17.0,Friday,0.12825458052073288,26.59060313454352,0,0.44724886364557187,528,0,2
5577150313,2016-04-30,12363,207,45,163,621,4501,1036,17.0,Saturday,0.24324324324324326,29.790360727943117,1,0.3640702092015933,874,1,1
5577150313,2016-05-01,13368,194,72,178,499,4546,943,16.0,Sunday,0.28207847295864263,30.10810742999758,1,0.340065828590615,904,1,1
5577150313,2016-05-02,7439,37,20,235,732,3014,1024,17.0,Monday,0.0556640625,25.476026524793614,0,0.40516198359300715,386,0,2
5577150313,2016-05-03,11045,97,8,212,580,3795,897,15.0,Tuesday,0.11705685618729098,34.842270194250155,0,0.3435943862891857,519,1,2
5577150313,2016-05-04,5206,25,9,141,631,2755,806,13.0,Wednesday,0.04218362282878412,29.74856972865316,0,0.529197079275457,234,0,0
5577150313,2016-05-05,7550,45,21,143,1153,3004,1362,23.0,Thursday,0.048458149779735685,36.1244001854354,0,0.39788079417499234,320,0,2
5577150313,2016-05-06,4950,41,16,79,1304,2643,1440,24.0,Friday,0.03958333333333333,36.39705614727528,0,0.5339393928607286,234,0,0
5577150313,2016-05-07,0,0,0,0,1440,1819,1440,24.0,Saturday,0.0,0.0,1,181900000.0,0,0,0
5577150313,2016-05-08,0,0,0,0,1440,1819,1440,24.0,Sunday,0.0,0.0,1,181900000.0,0,0,0
5577150313,2016-05-09,3421,34,11,70,1099,2489,1214,20.0,Monday,0.03706754530477759,29.74782350018926,0,0.7275650373353842,194,0,0
